Sub-region	colors	Genetic ID	Publication	YBP	year_range	Group ID	Country	Lat.	Long.	Molecular Sex	mtDNA haplogroup	x	y
Asia Eastern	#aedea7	I6262	WangNature2021	-3342.0	-3000	Mongolia_LBA_CenterWest_4	Mongolia	45.918477	100.83344	F	A8a1	-1.1914564	9.896346
Asia Eastern	#aedea7	I13767	WangNature2021	-3270.0	-3000	Mongolia_LBA_CenterWest_4	Mongolia	48.11	102.55	M	R1b1	-1.1341898	9.915154
Asia Eastern	#aedea7	ARS008.A0101	JeongPNAS2018	-3245.0	-3000	Mongolia_LBA_Khovsgol_6	Mongolia	49.690444	99.773917	M	C4a2c 	-1.1347439	9.922267
Asia Eastern	#aedea7	HGDP01193.SDG	BergstromScience2020	0.0	0	Miao.SDG	China	28	109	M	..	-2.2671628	19.240694
Asia Eastern	#aedea7	ULN004	JeongCell2020	-2024.0	-2000	Mongolia_Sukhbaatar_MLBAXiongnuLateMedieval	Mongolia	46.28406	111.768265	F	C5a1	-1.1557552	11.18949
Asia Eastern	#aedea7	HGDP01224_WGA	PattersonGenetics2012	0.0	0	Ignore_Mongola_discovery	China	45	111	M	..	-3.0784445	15.000476
Asia Eastern	#aedea7	NAI002	JeongCell2020	-2072.0	-2000	Mongolia_Arkhangai_Xiongnu	Mongolia	48.590448	101.860484	M	C4a2c1	1.132221	3.6421177
Asia Eastern	#aedea7	SOL001	JeongCell2020	-2072.0	-2000	Mongolia_Arkhangai_Xiongnu	Mongolia	47.742186	101.773072	F	I4a	0.7012327	4.3359337
Asia Eastern	#aedea7	EME002	JeongCell2020	-2072.0	-2000	Mongolia_Arkhangai_Xiongnu_o	Mongolia	47.783028	101.993111	F	B5a2a1b	-1.4156809	11.492919
Asia Eastern	#aedea7	BUR003	JeongCell2020	-1872.0	-1000	Mongolia_Arkhangai_XiongnuEarlyMedieval_1	Mongolia	47.799255	102.361242	M	J2b1a2a	2.7910414	2.149182
Asia Eastern	#aedea7	BUR002	JeongCell2020	-1872.0	-1000	Mongolia_Arkhangai_XiongnuEarlyMedieval_2	Mongolia	47.799255	102.361242	M	U2e1	2.4249294	2.5762517
Asia Eastern	#aedea7	TUH001	JeongCell2020	-1872.0	-1000	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	Mongolia	47.799255	102.361242	M	B5a2a1a	-1.7750602	14.295489
Asia Eastern	#aedea7	TUH002	JeongCell2020	-1872.0	-1000	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	Mongolia	47.799255	102.361242	M	B5a2a1a	0.06701613	8.723495
Asia Eastern	#aedea7	I7023	WangNature2021	-2298.0	-2000	Mongolia_EIA_Sagly_4	Mongolia	49.96	92.05	F	H	0.68881655	4.112012
Asia Eastern	#aedea7	TUK002	JeongCell2020	-1872.0	-1000	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	Mongolia	47.799255	102.361242	M	B5b2a2	-0.70881915	11.992821
Asia Eastern	#aedea7	TUK003	JeongCell2020	-1872.0	-1000	Mongolia_Arkhangai_XiongnuEarlyMedieval_3	Mongolia	47.799255	102.361242	F	J1d5	0.10312945	8.378889
Asia Eastern	#aedea7	I12973	WangNature2021	-3298.0	-3000	Mongolia_BA_1	Mongolia	49.41	102.69	M	D4j	-1.1522099	9.920865
Asia Eastern	#aedea7	SHT002	JeongCell2020	-5068.0	-5000	Mongolia_Bayankhongor_EBA	Mongolia	46.30561667	100.7613889	M	U5a1	1.1987623	-2.1919894
Asia Eastern	#aedea7	ERD001	JeongCell2020	-772.0	-700	Mongolia_Umungobi_LateMedieval	Mongolia	43.199528	101.038041	F	B4f	-0.14932346	9.191728
Asia Eastern	#aedea7	TUM001	JeongCell2020	-1322.0	-1000	Mongolia_Bulgan_EarlyMedieval	Mongolia	47.955114	104.642344	M	F1c1a1	-1.5481008	14.460275
Asia Eastern	#aedea7	S_Atayal-1.DG	MallickNature2016	0.0	0	Atayal.DG	Taiwan	24.611712	121.296444	M	..	-0.99097306	20.135263
Asia Eastern	#aedea7	C2048	KumarFuScience2022	-4296.0	-4000	China_Xinjiang_Chaganguole_BA_Chemurcheck	China	46.48	90.75	M	U7a3a	-2.362759	-0.6247116
Asia Eastern	#aedea7	C3344	KumarFuScience2022	-4203.0	-4000	China_Xinjiang_Songshugou_BA	China	47.44	85.87	F	R1b	-2.376979	-0.62600684
Asia Eastern	#aedea7	C3343.SG	KumarFuScience2022	-5024.0	-5000	China_Xinjiang_Songshugou_BA_Afanasievo	China	47.44	85.87	M	A10	-1.4187909	9.9718075
Asia Eastern	#aedea7	C3348.SG	KumarFuScience2022	-3279.0	-3000	China_Xinjiang_Songshugou_LBA	China	47.44	85.87	F	C4e	2.433293	2.3826
Asia Eastern	#aedea7	C1711	KumarFuScience2022	-2610.0	-2000	China_Xinjiang_Dongtalede_IA	China	48.08	86.36	M	D4j8	0.67437977	4.2152743
Asia Eastern	#aedea7	C1710.SG	KumarFuScience2022	-2610.0	-2000	China_Xinjiang_Dongtalede_IA_oEastAsian	China	48.08	86.36	M	D4o2a	0.12328728	5.613346
Asia Eastern	#aedea7	C4132.SG	KumarFuScience2022	-2518.0	-2000	China_Xinjiang_Abusanteer_IA	China	43.807	80.81	F	C4	1.2589028	3.500139
Asia Eastern	#aedea7	C4268.SG	KumarFuScience2022	-2518.0	-2000	China_Xinjiang_Abusanteer_IA_oEastAsian	China	43.807	80.81	M	H2b	1.1233735	3.647654
Asia Eastern	#aedea7	C4272.SG	KumarFuScience2022	-2518.0	-2000	China_Xinjiang_Abusanteer_IA	China	43.807	80.81	M	T1a1	1.2468491	3.5126512
Asia Eastern	#aedea7	HGDP01229.SDG	BergstromScience2020	0.0	0	Ignore_Mongola.SDG	China	45	111	M	..	-1.0057319	11.888232
Asia Eastern	#aedea7	NAI001	JeongCell2020	-2072.0	-2000	Mongolia_Arkhangai_Xiongnu	Mongolia	48.590448	101.860484	M	K1a12a1a	1.7821286	3.151098
Asia Eastern	#aedea7	HGDP01230.SDG	BergstromScience2020	0.0	0	Ignore_Mongola.SDG	China	45	111	M	..	-1.0628263	11.795719
Asia Eastern	#aedea7	HUD001	JeongCell2020	-2072.0	-2000	Mongolia_Arkhangai_Xiongnu	Mongolia	47.834494	101.714282	F	K1a19	2.4691262	2.6170309
Asia Eastern	#aedea7	KGK001	JeongCell2020	-772.0	-700	Mongolia_Arkhangai_LateMedieval	Mongolia	47.55361111	102.6383333	F	D4b1a2a1	0.033802647	8.591598
Asia Eastern	#aedea7	HGDP01195.SDG	BergstromScience2020	0.0	0	Miao.SDG	China	28	109	M	..	-2.6846924	18.57616
Asia Eastern	#aedea7	HGDP01196.SDG	BergstromScience2020	0.0	0	Miao.SDG	China	28	109	F	..	-2.2448912	19.229692
Asia Eastern	#aedea7	HGDP01197.SDG	BergstromScience2020	0.0	0	Miao.SDG	China	28	109	F	..	-1.7924649	19.603464
Asia Eastern	#aedea7	HGDP01198.SDG	BergstromScience2020	0.0	0	Miao.SDG	China	28	109	F	..	-2.4806225	18.69672
Asia Eastern	#aedea7	HGDP01236.SDG	BergstromScience2020	0.0	0	Ignore_Hezhen.SDG	China	47.4976192	133.5	M	..	-3.5623384	15.077436
Asia Eastern	#aedea7	C1702	KumarFuScience2022	-4272.0	-4000	China_Xinjiang_Tuoganbai_BA	China	48.06	86.42	M	R1b1	-2.3429618	-0.6541302
Asia Eastern	#aedea7	C1707	KumarFuScience2022	-4704.0	-4000	China_Xinjiang_Bolati_BA_Chemurcheck	China	47.7	86.87	M	U4d3	-2.3525157	-0.61769384
Asia Eastern	#aedea7	C1706.SG	KumarFuScience2022	-2293.0	-2000	China_Xinjiang_Kalatasi_IA	China	47.7	86.87	M	D4c1b1	0.2600563	7.509448
Asia Eastern	#aedea7	C2037.SG	KumarFuScience2022	-4296.0	-4000	China_Xinjiang_Chaganguole(Chagangole)_BA_Chemurcheck	China	46.48	90.75	M	D4j15	-2.3793726	-0.6210066
Asia Eastern	#aedea7	S_Mongola-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Mongola.DG	China	45	111	F	..	-3.2228794	14.299782
Asia Eastern	#aedea7	S_Mongola-1.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Mongola.DG	China	45	111	M	..	-3.0879688	14.48541
Asia Eastern	#aedea7	HGDP01223.SDG	BergstromScience2020	0.0	0	Mongola.SDG	China	45	111	F	..	-3.1494198	14.327446
Asia Eastern	#aedea7	HGDP01225.SDG	BergstromScience2020	0.0	0	Mongola.SDG	China	45	111	M	..	-3.1349888	15.106222
Asia Eastern	#aedea7	HGDP01227.SDG	BergstromScience2020	0.0	0	Mongola.SDG	China	45	111	M	..	-2.8540394	14.643169
Asia Eastern	#aedea7	HGDP01228.SDG	BergstromScience2020	0.0	0	Mongola.SDG	China	45	111	M	..	-3.0700996	14.52782
Asia Eastern	#aedea7	HGDP01231.SDG	BergstromScience2020	0.0	0	Mongola.SDG	China	45	111	F	..	-3.2307825	15.303555
Asia Eastern	#aedea7	HGDP01232.SDG	BergstromScience2020	0.0	0	Mongola.SDG	China	45	111	F	..	-3.0024261	14.649733
Asia Eastern	#aedea7	NOM001	JeongCell2020	-1322.0	-1000	Mongolia_Arkhangai_EarlyMedieval	Mongolia	47.450958	103.148961	M	U7a3a	2.615975	4.494583
Asia Eastern	#aedea7	OLN002	JeongCell2020	-1147.0	-1000	Mongolia_Arkhangai_EarlyMedieval	Mongolia	47.11078	102.078841	F	T1a1	2.870024	-2.7237704
Asia Eastern	#aedea7	OLN005	JeongCell2020	-1147.0	-1000	Mongolia_Arkhangai_EarlyMedieval	Mongolia	47.11078	102.078841	M	H6b	2.81096	4.0295033
Asia Eastern	#aedea7	OLN011	JeongCell2020	-1147.0	-1000	Mongolia_Arkhangai_EarlyMedieval	Mongolia	47.11078	102.078841	M	B5b2a	1.8307757	3.179413
Asia Eastern	#aedea7	OLN012	JeongCell2020	-1147.0	-1000	Mongolia_Arkhangai_EarlyMedieval	Mongolia	47.11078	102.078841	F	D4j10	0.95647275	4.4373183
Asia Eastern	#aedea7	OLN008	JeongCell2020	-1147.0	-1000	Mongolia_Arkhangai_EarlyMedieval_o	Mongolia	47.11078	102.078841	F	D4i	0.3245887	7.653669
Asia Eastern	#aedea7	OLN009	JeongCell2020	-1147.0	-1000	Mongolia_Arkhangai_EarlyMedieval_o	Mongolia	47.11078	102.078841	F	J1b1b1	0.5298458	7.0536857
Asia Eastern	#aedea7	DEE001	JeongCell2020	-612.0	-600	Mongolia_Arkhangai_LateMedieval	Mongolia	48.604508	101.937847	F	B4d1'2'3	0.42803925	7.463137
Asia Eastern	#aedea7	ERM001	JeongCell2020	-5725.0	-5000	Mongolia_Arkhangai_PreBronze	Mongolia	48.5147146	101.3076552	F	A12	-0.8881418	11.169357
Asia Eastern	#aedea7	HGDP01224.SDG	BergstromScience2020	0.0	0	Ignore_Mongola(discovery).SDG	China	45	111	M	..	-3.2774928	15.164901
Asia Eastern	#aedea7	C4149.SG	KumarFuScience2022	-1080.0	-1000	China_Xinjiang_Kafulang_Historical	China	43.91	82.08	F	F2f	0.29218152	7.4199915
Asia Eastern	#aedea7	C1655.SG	KumarFuScience2022	-2439.0	-2000	China_Xinjiang_Junmachanyilian_IA	China	43.22	81.84	F	T1a1b1	0.924373	3.8554454
Asia Eastern	#aedea7	HGDP00757.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.5753353	16.270397
Asia Eastern	#aedea7	HGDP00758.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7785327	15.618307
Asia Eastern	#aedea7	HGDP00759.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7582345	16.143389
Asia Eastern	#aedea7	HGDP00760.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.7689688	16.109198
Asia Eastern	#aedea7	HGDP00761.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.6650882	16.239807
Asia Eastern	#aedea7	HGDP00762.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7570565	15.4938545
Asia Eastern	#aedea7	HGDP00764.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.682968	16.172802
Asia Eastern	#aedea7	HGDP00765.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.7969036	15.6114025
Asia Eastern	#aedea7	HGDP00766.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.749163	16.032595
Asia Eastern	#aedea7	HGDP00767.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7438633	15.474688
Asia Eastern	#aedea7	HGDP00769.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7560546	16.12784
Asia Eastern	#aedea7	HGDP00771.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.758516	16.13485
Asia Eastern	#aedea7	HGDP00772.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.7021165	16.048666
Asia Eastern	#aedea7	HGDP00773.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.6965122	16.188868
Asia Eastern	#aedea7	HGDP00790.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.786796	15.627738
Asia Eastern	#aedea7	ARG001	JeongCell2020	-772.0	-700	Mongolia_Tuv_LateMedieval	Mongolia	47.868142	105.2531	M	G2a1	-0.7277546	12.046848
Asia Eastern	#aedea7	TAV011	JeongCell2020	-1372.0	-1000	Mongolia_Sukhbaatar_XiongnuLateMedieval	Mongolia	45.357206	113.142056	M	C4b1	0.12255405	5.764382
Asia Eastern	#aedea7	DEL001	JeongCell2020	-2050.0	-2000	Mongolia_Sukhbaatar_Xiongnu_o	Mongolia	46.28406	111.768265	M	D4j11	0.64250755	4.364847
Asia Eastern	#aedea7	ULN011	JeongCell2020	-791.0	-700	Mongolia_Sukhbaatar_MLBAXiongnuLateMedieval	Mongolia	46.28406	111.768265	M	A2a3	-2.1757567	14.689522
Asia Eastern	#aedea7	HGDP00791.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7812207	15.890772
Asia Eastern	#aedea7	ULN010	JeongCell2020	-2172.0	-2000	Mongolia_Sukhbaatar_MLBAXiongnuLateMedieval	Mongolia	46.28406	111.768265	F	D5a2a	-1.3482533	11.51619
Asia Eastern	#aedea7	ULN009	JeongCell2020	-2172.0	-2000	Mongolia_Sukhbaatar_MLBAXiongnuLateMedieval	Mongolia	46.28406	111.768265	F	C4a1a	-1.3891153	11.398962
Asia Eastern	#aedea7	HGDP00828.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.5992813	16.382744
Asia Eastern	#aedea7	ULN007	JeongCell2020	-2172.0	-2000	Mongolia_Sukhbaatar_MLBAXiongnuLateMedieval	Mongolia	46.28406	111.768265	M	D4b1a2	-1.4077032	11.418877
Asia Eastern	#aedea7	HGDP00778_WGA	PattersonGenetics2012	0.0	0	Ignore_Han_discovery	China	32.26566812	114	M	..	-0.7912006	20.362728
Asia Eastern	#aedea7	HGDP00756.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.7655642	15.527237
Asia Eastern	#aedea7	HGDP00755.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7866397	15.654049
Asia Eastern	#aedea7	HGDP00754.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	F	..	-3.6026309	16.350239
Asia Eastern	#aedea7	HGDP00753.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7569633	16.007498
Asia Eastern	#aedea7	C4127.SG	KumarFuScience2022	-2318.0	-2000	China_Xinjiang_Abusanteer_IA	China	43.807	80.81	F	C4	1.238216	3.522543
Asia Eastern	#aedea7	BAZ001	JeongCell2020	-772.0	-700	Mongolia_Umungobi_LateMedieval	Mongolia	43.199528	101.038041	F	G3a3	-0.09471048	9.038282
Asia Eastern	#aedea7	HGDP01243.SDG	BergstromScience2020	0.0	0	Ignore_Xibo.SDG	China	43.49792973	81.5	M	..	-0.77118546	12.073071
Asia Eastern	#aedea7	HGDP01247.SDG	BergstromScience2020	0.0	0	Ignore_Xibo.SDG	China	43.49792973	81.5	M	..	-2.278204	14.714739
Asia Eastern	#aedea7	C1654	KumarFuScience2022	-805.0	-800	China_Xinjiang_Junmachanyilian_Historical	China	43.22	81.84	M	U9b1	4.5170784	3.9702795
Asia Eastern	#aedea7	C1650.SG	KumarFuScience2022	-2492.0	-2000	China_Xinjiang_Junmachanyilian_IA	China	43.22	81.84	M	D4j8	0.6532233	4.315865
Asia Eastern	#aedea7	ATS001	JeongCell2020	-1950.0	-1000	Mongolia_Tuv_Xiongnu	Mongolia	48.867923	105.899894	F	C4a1a	-1.2713239	11.712412
Asia Eastern	#aedea7	I13886	WangNature2021	-4075.0	-4000	Japan_HG_Jomon	Japan	35.55	140.157	M	N9b1	-1.448273	14.370066
Asia Eastern	#aedea7	JpOd181	CookeNakagomeSciAdv2021	-5896.0	-5000	Japan_Honshu_EarlyJomon.SG	Japan	36.72122	137.16677	M	N9b1 	-1.4500347	14.369972
Asia Eastern	#aedea7	JpOd274	CookeNakagomeSciAdv2021	-6293.0	-6000	Japan_Honshu_EarlyJomon.SG	Japan	36.72122	137.16677	M	M7a 	-1.4504579	14.348465
Asia Eastern	#aedea7	JpIw31	CookeNakagomeSciAdv2021	-1410.0	-1000	Japan_Honshu_Kofun.SG	Japan	36.61895	136.70233	F	D5c1a 	-1.7941868	14.416366
Asia Eastern	#aedea7	JpIw32	CookeNakagomeSciAdv2021	-1451.0	-1000	Japan_Honshu_Kofun.SG	Japan	36.61895	136.70233	M	B5a2a1b 	-3.1582367	15.837882
Asia Eastern	#aedea7	NA18939.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	F	..	-3.7136781	16.217985
Asia Eastern	#aedea7	JpIw33	CookeNakagomeSciAdv2021	-1397.0	-1000	Japan_Honshu_Kofun.SG	Japan	36.61895	136.70233	F	M7b1a1a1	-1.8946162	14.372649
Asia Eastern	#aedea7	JpKo2	CookeNakagomeSciAdv2021	-4457.0	-4000	Japan_Honshu_MidLateJomon.SG	Japan	35.72088	139.96344	F	N9b 	-1.4775132	14.443394
Asia Eastern	#aedea7	IK002_noUDG.SG	McCollScience2018	-2854.0	-2000	Japan_Jomon.SG	Japan	35.0183	137.294	F	N9b1	-1.4869787	14.321886
Asia Eastern	#aedea7	JpKa6904	CookeNakagomeSciAdv2021	-8892.0	-8000	Japan_Shikoku_InitialJomon.SG	Japan	33.6134	132.9746	F	N9b3 	-1.6534566	14.597159
Asia Eastern	#aedea7	S_Japanese-1.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Japanese.DG	Japan	37.85	139	M	..	-3.742096	15.4845915
Asia Eastern	#aedea7	S_Japanese-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Japanese.DG	Japan	37.85	139	F	..	-3.5959885	16.168236
Asia Eastern	#aedea7	S_Japanese-3.DG	MallickNature2016	0.0	0	Japanese.DG	Japan	37.85001	139.001	M	..	-3.6093538	16.06287
Asia Eastern	#aedea7	HGDP00747.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7657053	16.01874
Asia Eastern	#aedea7	HGDP00748.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.7292776	16.129633
Asia Eastern	#aedea7	HGDP00749.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.8029518	15.56558
Asia Eastern	#aedea7	HGDP00750.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.573057	16.379452
Asia Eastern	#aedea7	HGDP00751.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.5623028	15.353412
Asia Eastern	#aedea7	HGDP00752.SDG	BergstromScience2020	0.0	0	Japanese.SDG	Japan	38	138	M	..	-3.6461093	16.306969
Asia Eastern	#aedea7	JpKo13	CookeNakagomeSciAdv2021	-3989.0	-3000	Japan_Honshu_MidLateJomon.SG	Japan	35.72088	139.96344	F	N9b1 	-1.4485613	14.401813
Asia Eastern	#aedea7	NA18985.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	M	..	-3.5283544	16.022005
Asia Eastern	#aedea7	Yumin_noUDG	YangScience2020	-8447.0	-8000	China_NEastAsia_Inland_EN	China	42	114.2	F	..	-1.3712764	11.419012
Asia Eastern	#aedea7	NA18987.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	F	..	-3.4200158	15.202704
Asia Eastern	#aedea7	HG00729.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.4794827	19.118109
Asia Eastern	#aedea7	HG00728.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-1.746067	19.38321
Asia Eastern	#aedea7	HG00717.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.4455628	18.9845
Asia Eastern	#aedea7	HG00708.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-1.8126327	19.60271
Asia Eastern	#aedea7	HG00707.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.4121861	18.48452
Asia Eastern	#aedea7	HG00705.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-1.7144886	19.409498
Asia Eastern	#aedea7	HG00704.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-3.0271657	17.854649
Asia Eastern	#aedea7	HG00702.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.3957458	18.481533
Asia Eastern	#aedea7	HG00701.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.4531357	18.42913
Asia Eastern	#aedea7	HG00699.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.0463097	18.864529
Asia Eastern	#aedea7	HG00698.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-1.9077872	19.041296
Asia Eastern	#aedea7	HG00693.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.0022292	18.904129
Asia Eastern	#aedea7	HG00692.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.403682	18.461885
Asia Eastern	#aedea7	HG00690.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.0445745	18.859066
Asia Eastern	#aedea7	HG00689.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.0176268	18.916744
Asia Eastern	#aedea7	HG00684.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-1.4836832	19.456827
Asia Eastern	#aedea7	HG00683.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.2723956	18.518198
Asia Eastern	#aedea7	HG00675.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-0.9238492	20.297829
Asia Eastern	#aedea7	C1679.SG	KumarFuScience2022	-2322.0	-2000	China_Xinjiang_Simutasi_IA	China	42.45	81.5	M	G2b2	1.4804041	3.3249595
Asia Eastern	#aedea7	HG00674.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.1261818	19.293585
Asia Eastern	#aedea7	HG00672.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-1.6869963	19.215107
Asia Eastern	#aedea7	C3617.SG	KumarFuScience2022	-2316.0	-2000	China_Xinjiang_Baiyanghe_IA_2	China	43.76	89.26	M	R1b1	0.46116182	4.712556
Asia Eastern	#aedea7	HG00671.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-1.4315538	19.325583
Asia Eastern	#aedea7	HG00663.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	F	..	-2.599715	18.575161
Asia Eastern	#aedea7	HG00662.SG	1KGPhase3	0.0	0	CHS.SG	China	..	..	M	..	-2.120617	18.657726
Asia Eastern	#aedea7	C3354.SG	KumarFuScience2022	-2322.0	-2000	China_Xinjiang_Tielieketesai_IA_1	China	43.43	83.26	M	HV20	2.3553429	2.6099513
Asia Eastern	#aedea7	HGDP01251.SDG	BergstromScience2020	0.0	0	Xibo.SDG	China	43.49792973	81.5	F	..	-3.300824	14.44175
Asia Eastern	#aedea7	C799.SG	KumarFuScience2022	-2485.0	-2000	China_Xinjiang_Wuzan_IA_oEastAsia	China	43.22	81.84	F	U5a2+16294	0.60151356	4.383732
Asia Eastern	#aedea7	HGDP01249.SDG	BergstromScience2020	0.0	0	Xibo.SDG	China	43.49792973	81.5	M	..	-3.2897189	14.501154
Asia Eastern	#aedea7	HGDP01305.SDG	BergstromScience2020	0.0	0	Uyghur.SDG	China	44	81	F	..	0.31759113	7.7709584
Asia Eastern	#aedea7	HGDP01306.SDG	BergstromScience2020	0.0	0	Uyghur.SDG	China	44	81	F	..	0.4287051	7.4574227
Asia Eastern	#aedea7	Uyghurs1.SG	DamgaardScience2018	0.0	0	Uyghur.SG	China	..	..	U	..	0.51341724	7.133331
Asia Eastern	#aedea7	Uyghurs2.SG	DamgaardScience2018	0.0	0	Uyghur.SG	China	..	..	U	..	0.5337543	7.132271
Asia Eastern	#aedea7	Uyghurs3.SG	DamgaardScience2018	0.0	0	Uyghur.SG	China	..	..	U	..	0.5550588	7.0812445
Asia Eastern	#aedea7	S_Xibo-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Xibo.DG	China	43.49792973	81.5	M	..	-3.31599	14.417558
Asia Eastern	#aedea7	S_Xibo-1.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Xibo.DG	China	43.49792973	81.5	M	..	-2.9314418	14.698144
Asia Eastern	#aedea7	S_Korean-1.DG	MallickNature2016	0.0	0	Korean.DG	South Korea	37.6	127	M	..	-3.3847811	17.14047
Asia Eastern	#aedea7	NA19091.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	M	..	-3.7355173	16.020256
Asia Eastern	#aedea7	NA19090.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	F	..	-3.60167	16.222054
Asia Eastern	#aedea7	C1646.SG	KumarFuScience2022	-2252.0	-2000	China_Xinjiang_Wutulan_IA_Suodunbulake_possible	China	43.83	82.72	F	T2c1a	1.2111042	3.5480425
Asia Eastern	#aedea7	HGDP01244.SDG	BergstromScience2020	0.0	0	Xibo.SDG	China	43.49792973	81.5	M	..	-3.1145918	15.203032
Asia Eastern	#aedea7	NA19089.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	M	..	-3.7259574	15.973746
Asia Eastern	#aedea7	NA19088.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	M	..	-3.180412	15.445918
Asia Eastern	#aedea7	NA19087.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	F	..	-3.7046733	15.8589945
Asia Eastern	#aedea7	NA19086.SG	1KGPhase3	0.0	0	JPT.SG	Japan	37.85001	139.001	M	..	-3.639343	16.216295
Asia Eastern	#aedea7	C1649.SG	KumarFuScience2022	-2252.0	-2000	China_Xinjiang_Wutulan_IA_Suodunbulake_possible	China	43.83	82.72	M	U5a1b	1.170973	3.58918
